site,routerKey,routerValue,method,hostKey,cmdKey,cmdValue,requestPath,data,match
http://lg.opticfusion.net,routers,router5,post,parameter,query,ping,http://lg.opticfusion.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router7', 'query': 'bgp'}",True
https://lg.as47869.net/,routers,router1,post,parameter,query,ping,https://lg.as47869.net/execute.php,"{'query': 'traceroute', 'parameter': '', 'dontlook': '', 'routers': 'router1'}",True
http://lg.grupoabenet.com.br/,router,BGP-ABENET PROVEDORA DE ACESSO3,get,query,command,ping,http://lg.grupoabenet.com.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'BGP-ABENET PROVEDORA DE ACESSO1'}",True
https://www.iptp.net/en_US/iptp-tools/lg/,router,16031335b484,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://lg.dal.spartanhost.net,,,get,host,cmd,ping,http://lg.dal.spartanhost.net/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://www.switch.ch/network/tools/ipv6lookingglass/,router,swiCE1.switch.ch,POST,arg,query,ping,https://www.switch.ch/network/tools/ipv6lookingglass/,"{'query': 'location', 'arg': '', 'router': ''}",True
https://www.iptp.com/zh_CN/iptp-tools/lg/,router,r0.bc.apjii.jkt.id,get,query,command,ping,https://www.iptp.com/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
https://lg.easpnet.com/,,,get,host,cmd,ping,https://lg.easpnet.com/ajax.php,"{'host': '', 'cmd': 'ping'}",True
https://lg.iptp.net/pt_PT/iptp-tools/lg/,router,r0309mi1miaus,get,query,command,ping,https://lg.iptp.net/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://looking.cabase.org.ar/cgi-bin/lg.cgi,router,AS11058 BUE,POST,addr,query,ping,http://looking.cabase.org.ar/cgi-bin/lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'AS11058 BUE'}",True
https://looking.house/action.php?mode=looking_glass&action=,id,249,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
http://lg.ttk.ru/,router,nsk06rb,GET,addr,query,ping,http://lg.ttk.ru//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'hkg02rb'}",True
https://lg.iptp.net/ru_RU/iptp-tools/lg/,router,r0908dx1dwcae,get,query,command,ping,https://lg.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
https://lg.vmhaus.com/,,,get,,lax,ping,https://lg.vmhaus.com/,{'lax': 'ping'},True
http://lg.yarnet.ru/,router,asr7,get,query,command,ping,http://lg.yarnet.ru/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'asr1'}",True
http://lg.telus.com,router,Leiden,POST,addr,query,ping,http://lg.telus.com//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TELUS_EAST_LG11'}",True
https://lg.xfernet.net,routers,router4,post,parameter,query,ping,https://lg.xfernet.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",True
https://lg.shadow.tech/,routers,tx1,post,parameter,query,ping,https://lg.shadow.tech/execute.php,"{'parameter': '183.173.109.247', 'dontlook': '', 'routers': 'pa1', 'query': 'ping'}",True
https://www.iptp.net/vi/iptp-tools/lg/,router,r0ee02dc2nbbbh,get,query,command,ping,https://www.iptp.net/vi/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
https://lg.conectjet.com.br/,router,conectjet,get,query,command,ping,https://lg.conectjet.com.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ixbr_sp'}",True
http://lg.sw.lunarvps.com/,,,get,host,cmd,ping,http://lg.sw.lunarvps.com/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://lg.shadow.tech/,routers,ams1,post,parameter,query,ping,https://lg.shadow.tech/execute.php,"{'parameter': '183.173.109.247', 'dontlook': '', 'routers': 'pa1', 'query': 'ping'}",True
https://lg.iomart.com/,routers,thn-asr-01,post,parameter,query,ping,https://lg.iomart.com/execute.php,"{'parameter': '183.173.109.247', 'dontlook': '', 'routers': 'ld5-asr-01', 'query': 'bgp'}",True
https://www.iptp.com/es_ES/iptp-tools/lg/,router,03949f332f,get,query,command,ping,https://www.iptp.com/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://www.ix.dn.ua/lg,router,DNIX-RouteServer,POST,addr,query,ping,http://www.ix.dn.ua//lg/,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'DNIX-RouteServer'}",True
https://lookingglass.centurylink.com/,site_name,RiodeJaneiro-Brazil,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",True
http://lg.avelacom.ru,routers,router4,post,parameter,query,ping,http://lg.avelacom.ru/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",True
https://gambadilegno.noc.seabone.net/lg/,router,Djibouti,POST,addr,query,ping,https://gambadilegno.noc.seabone.net/lg/lg.cgi,"{'query': 'trace', 'addr': '', 'router': 'Amsterdam'}",True
https://www.iptp.net/vi/iptp-tools/lg/,router,b7648281d85e,get,query,command,ping,https://www.iptp.net/vi/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://speedtest-dc02.scalabledns.com/,,,get,host,cmd,ping,http://speedtest-dc02.scalabledns.com/ajax.php,"{'host': '', 'cmd': 'mtr'}",True
https://lookingglass.sunet.se/lg.cgi,router,ess-r1,POST,addr,query,ping,https://lookingglass.sunet.se//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'bos-r1'}",True
https://lg.i4networks.nl/lg.cgi,routers,router2,post,parameter,query,ping,https://lg.i4networks.nl/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router2', 'query': 'bgp'}",True
https://lookingglass.level3.net/,site_name,Honolulu-HI-USA,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",True
http://lg.redeisp.com.br/,router,Hurricane Electric (AS 6939),POST,addr,query,ping,http://lg.redeisp.com.br//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",True
https://lg-us.hostigger.com/,,,get,host,cmd,ping,https://lg-us.hostigger.com/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://looking.house/action.php?mode=looking_glass&action=,id,441,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
http://lg-se.vps2day.com,,,get,host,cmd,ping,http://lg-se.vps2day.com/ajax.php,"{'host': '', 'cmd': 'host'}",True
http://bgp.tca.net.br,routers,router2,post,parameter,query,ping,http://bgp.tca.net.br/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",True
http://lg.rinex.org.rw/cgi-bin/index.cgi,router,Route Collector at RINEX,POST,arg,query,8,http://lg.rinex.org.rw/cgi-bin/index.cgi/,"{'query': '18', 'arg': '', 'router': 'Route Collector at RINEX'}",True
https://lg.itk.sumy.ua,routers,router2,post,parameter,query,ping,https://lg.itk.sumy.ua/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router2', 'query': 'bgp'}",True
https://lg.a2b-internet.com/,routers,router4,post,parameter,query,ping,https://lg.a2b-internet.com/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",True
http://lg.itsystems.ua,router,Dnepropetrovsk,GET,arg,query,8,http://lg.itsinternet.net/,"{'query': '8', 'arg': '183.173.109.247', 'router': 'Quoll :: Kiev'}",True
https://lookingglass.sunet.se/lg.cgi,router,jkg-r1,POST,addr,query,ping,https://lookingglass.sunet.se//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'bos-r1'}",True
https://lg.pipenetworks.com/,router,Hobart IX (AS23741),POST,addr,query,ping,https://lg.pipenetworks.com//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Brisbane Transit (AS24130)'}",True
https://looking.house/action.php?mode=looking_glass&action=,id,213,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
http://lg.ikdc1.ikoula.com/,,,get,host,cmd,ping,http://lg.ikdc1.ikoula.com/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://lookingglass.omantel.om/lg,router,Oman - Equinix MC1,POST,addr,query,ping,https://lookingglass.omantel.om//lg/,"{'query': 'trace', 'addr': '', 'router': 'Oman - BlueCity', 'protocol': 'IPv4'}",True
https://gambadilegno.noc.seabone.net/lg/,router,BuenosAires,POST,addr,query,ping,https://gambadilegno.noc.seabone.net/lg/lg.cgi,"{'query': 'trace', 'addr': '', 'router': 'Amsterdam'}",True
https://lg.milecom.ru/,routers,router10,post,parameter,query,ping,https://lg.milecom.ru/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp-sum', 'ipfamily': 'ipv4'}",True
http://cacti.anlx.net/,server,Main-02,GET,args,action,ping,http://cacti.anlx.net/,"{'args': '183.173.109.247', 'server': 'Main-01', 'action': ''}",True
https://looking.house/action.php?mode=looking_glass&action=,id,36,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
http://lg.opticfusion.net,routers,router1,post,parameter,query,ping,http://lg.opticfusion.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router7', 'query': 'bgp'}",True
https://alice.ja.net/,query_location,hatfcl-rbr1janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",True
https://dedicatserver.ro/looking-glass-ro/lg.php,router,example1,get,query,command,ping,https://dedicatserver.ro/looking-glass-ro/,"{'command': 'ping', 'query': '183.173.109.247', 'time': '1638281648', 'protocol': 'ipv4', 'router': 'example1'}",True
https://noc.rub.de/lg,router,Router G-Reihe,POST,addr,query,ping,https://noc.rub.de//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'RUB Border Router 1'}",True
http://lg.ngn.mainonecable.com/lg,router,"Amsterdam (NL), AMS-IX",POST,addr,query,ping,http://lg.ngn.mainonecable.com//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",True
http://lg.linxtelecom.com,router,r2-Rix-LVRTC-LV,get,addr,query,ping,http://lg.linxtelecom.com/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'r9-Tln-Linx-EE'}",True
http://199.21.76.133/,,,get,host,cmd,ping,http://199.21.76.133/ajax.php,"{'host': '', 'cmd': 'host'}",True
http://aurora.on.tac.net/,router,Exodus Communications,POST,addr,query,ping,http://aurora.on.tac.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TELUS_EAST_LG11'}",True
https://looking.house/action.php?mode=looking_glass&action=,id,98,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
https://lookingglass.centurylink.com/,site_name,Orlando-FL-USA,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",True
http://nsahome.vodansa.net/lg/,router,Global Crossing,POST,addr,query,ping,http://nsahome.vodansa.net//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'ZAF Central Midrand [AS 36994] (full IPv4/6 - ping/trace)'}",True
https://lg.iptp.net/zh_HK/iptp-tools/lg/,router,03949f332f,get,query,command,ping,https://lg.iptp.net/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
https://lookingglass.level3.net/,site_name,Goiania-Brazil,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",True
http://looking-glass.iinet.net.au,router,"AS4739 - Perth, AU",POST,addr,query,ping,http://looking-glass.iinet.net.au//lg.cgi,{},True
https://lg.iptp.net/en_US/iptp-tools/lg/,router,295e29516e70,get,query,command,ping,https://lg.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://www.totiig.net/lg,router,totbkk-01,POST,addr,query,ping,http://www.totiig.net//lg/,{'protocol': 'IPv4'},True
https://www.iptp.com/es_ES/iptp-tools/lg/,router,14df915fe79a,get,query,command,ping,https://www.iptp.com/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
https://lookingglass.pnw-gigapop.net/lookingglass/embedded,node,icar-spkn1-2,post,parameter,command,ping,https://lookingglass.pnw-gigapop.net/lookingglass/api/query,"{'parameter': '', 'execute command': 'execute command', 'node': 'icar-chcg1-1', 'command': 'ping', 'instance': 'com'}",True
https://looking.house/action.php?mode=looking_glass&action=,id,391,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
https://lookingglass.sunet.se/lg.cgi,router,vxj-r1,POST,addr,query,ping,https://lookingglass.sunet.se//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'bos-r1'}",True
http://lg.lan.switch.ch/lg/lg.cgi,router,swiEZ3.switch.ch,POST,arg,query,ping,http://lg.lan.switch.ch/lg/./lg.cgi,"{'query': 'location', 'arg': '', 'router': ''}",True
https://lg.he.net/,routers[],core1.mnz1.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",True
https://looking.house/action.php?mode=looking_glass&action=,id,117,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
https://www.iptp.com/zh_HK/iptp-tools/lg/,router,e17d0d895c01,get,query,command,ping,https://www.iptp.com/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
https://www.iptp.net/zh_CN/iptp-tools/lg/,router,98ec434ad083,get,query,command,ping,https://www.iptp.net/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://lg.ub.ac.id/,router,UB-IDREN-GATE,POST,addr,query,ping,http://lg.ub.ac.id//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': '01-IDREN-GATE'}",True
http://lg.as6453.net/lg/,router,gin-dt8-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",True
https://lg.iptp.net/zh_CN/iptp-tools/lg/,router,r0.bc.apjii.jkt.id,get,query,command,ping,https://lg.iptp.net/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://network.sg.gs/lg/,router,UK1 (THN) - Edge-1 (Transit/Peering),POST,addr,query,ping,http://network.sg.gs//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'SG1 (Epsilon) - Edge-1 (Customer, Standard Route)'}",True
http://lg.argon.sg/,,,get,host,cmd,ping,http://lg.argon.sg/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://lg.iomart.com/,routers,cr3.yrk,post,parameter,query,ping,https://lg.iomart.com/execute.php,"{'parameter': '183.173.109.247', 'dontlook': '', 'routers': 'ld5-asr-01', 'query': 'bgp'}",True
http://w135.gubo.org/LookingGlass/en.php,,,get,host,cmd,ping,http://w135.gubo.org/LookingGlass/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://ssp2.gin.ntt.net/lg/lg-gums-demo.cgi,router,"Barcelona, Spain",POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg-gums-demo.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",True
https://lg.jp.webhosting24.com/,,,get,host,cmd,ping,https://lg.jp.webhosting24.com/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://www.iptp.net/ja/iptp-tools/lg/,router,r0309mi1miaus,get,query,command,ping,https://www.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://debby.sunrise.ch/lg,router,Nodus Network,POST,addr,query,ping,http://debby.sunrise.ch//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Sunrise Routeserver'}",True
https://ssp2.gin.ntt.net/lg/lg.cgi,router,Stockholm - SE,POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",True
https://www.iptp.com/pt_PT/iptp-tools/lg/,router,b4e827b20fd8,get,query,command,ping,https://www.iptp.com/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://test.atl.ramnode.com/,,,get,host,cmd,ping4,http://test.atl.ramnode.com/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://www.iptp.net/zh_HK/iptp-tools/lg/,router,d26dde14bb9c,get,query,command,ping,https://www.iptp.net/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
https://lg.gcomm.com.au,router,Sydney [Equinix SY2],POST,addr,query,ping,https://lg.gcomm.com.au//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Brisbane [NextDC B1]'}",True
https://lookingglass.centurylink.com/,site_name,Monterrey-Mexico,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",True
http://168.194.119.245/,router,"Oslo (NO), NIX2",POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",True
http://77.236.64.217/,router,rtr-7606 (AS 41034),POST,addr,query,ping,http://77.236.64.217//lg/,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'rtr-7606 (AS 41034)'}",True
http://lg.indo.net.id/,,,get,host,cmd,ping,http://lg.indo.net.id/ajax.php,"{'host': '', 'cmd': 'host'}",True
http://debby.sunrise.ch/lg,router,NORDUnet (AS2603),POST,addr,query,ping,http://debby.sunrise.ch//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Sunrise Routeserver'}",True
https://lg.vegas.hosteons.com/,,,get,host,cmd,ping,https://lg.vegas.hosteons.com/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://looking.house/action.php?mode=looking_glass&action=,id,232,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",True
http://lg.as6453.net/bin/lg.cgi,router,gin-1m9-hcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",True
https://lg.iptp.net/zh_CN/iptp-tools/lg/,router,98ec434ad083,get,query,command,ping,https://lg.iptp.net/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://lg.as6453.net/lg/,router,gin-os1-hcore3,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",True
https://www.iptp.net/ja/iptp-tools/lg/,router,r01011wslaus,get,query,command,ping,https://www.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
http://lg-ams2.alvotech.de/,,,get,host,cmd,ping,http://lg-ams2.alvotech.de/ajax.php,"{'host': '', 'cmd': 'host'}",True
https://lg.iptp.net/pt_PT/iptp-tools/lg/,router,c82f80927c6e,get,query,command,ping,https://lg.iptp.net/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",True
